ObjectID,GlobalID,Seating,Shelter,ETA Screen,Curb,Stop ID (NextBus),headway,Route_All,Route_1,Route 2,Route 3,Route 4,Route 5,Route 6,Route 7,Route 8,Route 9,Notes,Seating #,Route Map,Island?,Signage,any_signage,Signage_Comb,half,x,y,best_signage
1330,353948d3-328c-4e62-be24-f573ea374e79,yes,yes,no,clear,14613,10_min,22,22,,,,,,,,,,4,yes,no,shelter_marking,yes,shelter_marking,North,-122.4319399,37.77977799,1 shelter_marking
1331,92d5472e-879a-4226-9080-9d3d626c4fce,yes,yes,yes_working,clear,15391,10_min,"5, 5-r",5,5,,,,,,,,,4,yes,no,shelter_marking,yes,shelter_marking,North,-122.4319897,37.77866122,1 shelter_marking
1332,0fa7f86a-bbf0-4e8b-a4a7-245e9ae43853,yes,yes,yes_working,clear,14629,10_min,22,22,,,,,,,,,,4,yes,no,shelter_marking,yes,shelter_marking,North,-122.4318223,37.77840948,1 shelter_marking
1333,0ff96a8a-a38c-4047-b8bb-458da3ef164a,yes,yes,yes_working,clear,17635,10_min,"5, 5-r",5,5,,,,,,,,,4,yes,no,shelter_marking,yes,shelter_marking,North,-122.4314521,37.77862629,1 shelter_marking
1334,e1de2d8d-fddc-4c3e-a48d-b4de03758199,yes,yes,yes_working,clear,14628,10_min,22,22,,,,,,,,,,2,yes,,shelter_marking,yes,shelter_marking,North,-122.4316963,37.77853776,1 shelter_marking
1335,fa5e954b-ee3d-4bf6-b7b0-1aea39944ad4,no,no,no,clear,14616,10_min,22,22,,,,,,,,,,,no,no,paint_on_metal_pole,yes,paint_on_metal_pole,North,-122.4313757,37.77704969,3 paint_on_metal_pole
1336,de2340dc-82dc-4e20-9d93-964f343fcabe,no,no,no,clear,14617,10_min,22,22,,,,,,,,,,,no,no,paint_on_metal_pole,yes,paint_on_metal_pole,North,-122.4315143,37.77687776,3 paint_on_metal_pole
1337,935f6d2d-6e11-4852-a2a9-3d3268ad193e,yes,yes,yes_working,clear,14631,10_min,22,22,,,,,,,,,,4,yes,no,no_sign,no,z_no_sign,North,-122.4308132,37.7742349,5 no_sign
1338,c5677d47-9b85-4d10-9bd5-b93f24819299,yes,yes,no,clear,14632,10_min,22,22,,,,,,,,,,4,yes,no,shelter_marking,yes,shelter_marking,North,-122.4308972,37.77378826,1 shelter_marking
1339,d473d283-79aa-4cc2-a4af-01d171f66f7b,yes,yes,yes_working,clear,14618,10_min,22,22,,,,,,,,,,4,yes,no,shelter_marking,yes,shelter_marking,North,-122.4305931,37.77228963,1 shelter_marking
1340,e772a610-470b-4d4e-8df9-defb1cf034b3,yes,yes,yes_working,clear,14618,10_min,22,22,,,,,,,,,,4,yes,no,shelter_marking,yes,shelter_marking,North,-122.4307998,37.77214074,1 shelter_marking
1342,2838020c-1ee6-4f2c-bdc2-367ed31edb56,yes,yes,yes_working,clear,14620,10_min,22,22,,,,,,,,,,4,yes,no,shelter_marking,yes,shelter_marking,North,-122.4301617,37.77209072,1 shelter_marking
1343,10289121-98b0-4980-906c-eb3a22d5909b,yes,yes,yes_not_working,clear,,10_min,22,22,,,,,,,,,,4,yes,no,no_sign,no,z_no_sign,North,-122.4303725,37.77191409,5 no_sign
1344,55d77dd9-3717-402c-b6b1-652796393b64,yes,yes,no,clear,15017,10_min,22,22,,,,,,,,,,2,yes,no,no_sign,no,z_no_sign,North,-122.4299468,37.77035351,5 no_sign
1345,68ab0493-196e-4111-b838-e28134a54769,no,no,no,clear,15018,10_min,22,22,,,,,,,,,,,no,no,paint_on_metal_pole,yes,paint_on_metal_pole,North,-122.4297016,37.77023982,3 paint_on_metal_pole
1346,70b76aca-31a1-4b82-bc67-a0f97f71f818,no,no,no,clear,14005,10_min,"22, N-owl",22,N,,,,,,,,,,no,no,paint_on_metal_pole,yes,paint_on_metal_pole,North,-122.429277,37.76960999,3 paint_on_metal_pole
1347,8a289459-75a6-4e4b-8df5-739c9754bcfb,yes,yes,no,clear,13958,10_min,"30, 30-x",30,30,,,,,,,,,4,yes,no,"shelter_marking,paint_on_metal_pole",yes,combination,North,-122.4344894,37.80111332,1 shelter_marking
1348,2f00a835-595f-45ef-9c0d-b4ec9f218a8d,no,no,no,clear,13959,10_min,"30, 30-x",30,30,,,,,,,,,,no,no,paint_on_metal_pole,yes,paint_on_metal_pole,North,-122.4347359,37.80092833,3 paint_on_metal_pole
1349,a22c2e73-136c-41db-9459-ff2e8a081c82,yes,yes,yes_working,clear,13941,10_min,"30, 30-x",30,30,,,,,,,,,4,yes,no,shelter_marking,yes,shelter_marking,North,-122.436028,37.80092525,1 shelter_marking
1350,9b64308b-9311-4b87-bdc3-375747a96923,no,no,no,clear,,10_min,30,30,,,,,,,,,,,no,no,no_sign,no,z_no_sign,North,-122.4364295,37.80074913,5 no_sign
1351,a17b048c-76ad-4fed-807c-ffc18a98d074,yes,yes,yes_working,clear,14608,10_min,22,22,,,,,,,,,,4,yes,no,metal_sign,yes,metal_sign,North,-122.4362242,37.8010627,0 metal_sign
1352,da2faa5b-1540-457a-a3ab-dbba9e7222e5,yes,no,no,clear,,10_min,22,22,,,,,,,,,,2,yes,yes,metal_sign,yes,metal_sign,North,-122.4364043,37.80089411,0 metal_sign
1353,5d5d8e6a-b1de-4df5-b86b-86e6e8472e7d,no,no,no,clear,15275,10_min,"28, 91-owl",28,91,,,,,,,,,,no,no,paint_on_metal_pole,yes,paint_on_metal_pole,North,-122.4359332,37.79998478,3 paint_on_metal_pole
1354,c3bf8520-a5a0-4417-bd44-627c6d0e428c,no,no,no,no_paint_not_sure,15274,10_min,"28, 43, 76-x, 91-owl",28,43,76,91,,,,,,,,no,no,paint_on_metal_pole,yes,paint_on_metal_pole,North,-122.4362285,37.79969327,3 paint_on_metal_pole
1355,d79ea441-6021-439a-befc-1d4038085cfe,yes,yes,yes_working,clear,14627,10_min,22,22,,,,,,,,,,4,yes,no,shelter_marking,yes,shelter_marking,North,-122.4361099,37.79962619,1 shelter_marking
1356,84f0a330-40da-49f0-a0b6-64ec36aa6c1e,no,no,no,clear,14626,10_min,22,22,,,,,,,,,,,no,no,metal_sign,yes,metal_sign,North,-122.435961,37.79971774,0 metal_sign
1357,e8ffa296-a50e-4e0b-8ea4-99bc63b81f7e,no,no,no,clear,16755,10_20_min,"41, 45",41,45,,,,,,,,,,no,no,paint_on_metal_pole,yes,paint_on_metal_pole,North,-122.4351752,37.79705142,3 paint_on_metal_pole
1358,91870e63-cc79-4814-8162-7ca5b6b2ded0,yes,yes,yes_working,clear,14643,10_min,22,22,,,,,,,,,,4,yes,no,shelter_marking,yes,shelter_marking,North,-122.435475,37.7972965,1 shelter_marking
1359,190f3f48-fa04-452b-b097-d424ae1a902e,no,no,no,clear,16754,10_min,"22, 41, 45",22,41,45,,,,,,,,,no,no,metal_sign,yes,metal_sign,North,-122.4358438,37.79711775,0 metal_sign
1360,84a50f2e-9562-4b62-8d9a-fb86118caff4,no,no,no,clear,16490,10_min,22,22,,,,,,,,,,,no,no,paint_on_metal_pole,yes,paint_on_metal_pole,North,-122.4370725,37.79676878,3 paint_on_metal_pole
1361,6bf6e157-cff5-4b6a-903b-b6b7d45d72eb,yes,yes,yes_working,clear,16491,10_min,22,22,,,,,,,,,,4,yes,no,shelter_marking,yes,shelter_marking,North,-122.4371867,37.79664409,1 shelter_marking
1362,4181ac24-a993-4de7-92f3-5ae75f683601,no,no,no,parking_obstructed,16488,10_min,22,22,,,,,,,,,,,no,no,paint_on_metal_pole,yes,paint_on_metal_pole,North,-122.4370882,37.79601972,3 paint_on_metal_pole
1363,2c6c6e14-a384-4b49-9609-978313841595,no,no,no,parking_obstructed,16487,10_min,22,22,,,,,,,,,,,no,no,paint_on_metal_pole,yes,paint_on_metal_pole,North,-122.4368384,37.79583518,3 paint_on_metal_pole
1364,8af2dc3c-9326-40b0-adc9-0b09b8c688e7,no,no,no,parking_obstructed,,10_min,22,22,,,,,,,,,,,no,no,paint_on_metal_pole,yes,paint_on_metal_pole,North,-122.4368439,37.79492574,3 paint_on_metal_pole
1365,a5fb4a83-26cb-4413-982e-4ad32820d98f,no,no,no,parking_obstructed,,10_min,22,22,,,,,,,,,,,no,no,paint_on_metal_pole,yes,paint_on_metal_pole,North,-122.4366809,37.79490468,3 paint_on_metal_pole
1366,e1b9040b-6bfe-4606-8128-20c29f1b1d9a,no,no,no,clear,13086,10_min,22,22,,,,,,,,,,,no,no,paint_on_metal_pole,yes,paint_on_metal_pole,North,-122.4363366,37.79401996,3 paint_on_metal_pole
1367,d56feb99-cfbc-46c8-8bb0-53a99ae74876,no,no,no,clear,,10_min,22,22,,,,,,,,,,,no,no,paint_on_metal_pole,yes,paint_on_metal_pole,North,-122.4364697,37.79415387,3 paint_on_metal_pole
1368,2935c82b-f772-4148-b9f3-e84c9bf89a13,no,no,no,clear,14605,10_min,22,22,,,,,,,,,,,no,no,paint_on_metal_pole,yes,paint_on_metal_pole,North,-122.4349687,37.79399872,3 paint_on_metal_pole
1369,268adc9d-b2e8-46fa-96c6-60df57c1b58a,no,no,no,clear,14604,10_min,22,22,,,,,,,,,,,no,,paint_on_metal_pole,yes,paint_on_metal_pole,North,-122.434818,37.79413672,3 paint_on_metal_pole
1370,23b769f8-7b12-4d92-be31-2c09f1bf8e97,yes,yes,yes_working,clear,14623,10_min,22,22,,,,,,,,,,2,yes,no,shelter_marking,yes,shelter_marking,North,-122.4344928,37.79258324,1 shelter_marking
1371,7daf377e-506e-4384-8791-c1085b66751d,yes,yes,yes_working,clear,15147,10_20_min,"3, 10, 24",3,10,24,,,,,,,,4,yes,no,shelter_marking,yes,shelter_marking,North,-122.4347896,37.79250807,1 shelter_marking
1372,72befeb2-442a-4930-9e48-966ff55cf052,yes,yes,yes_working,clear,14624,10_min,"3, 22, 24",3,22,24,,,,,,,,2,yes,no,"shelter_marking,metal_sign",yes,shelter_marking,North,-122.4346105,37.79221625,0 metal_sign
1373,dce70418-5cfd-494e-a3c5-da0c886ec05f,yes,no,no,parking_obstructed,16916,10_20_min,10,10,,,,,,,,,Metal bench,2,no,no,"metal_sign,paint_on_metal_pole",yes,combination,North,-122.4345147,37.79153449,0 metal_sign
1374,4820853b-be4a-4d06-8374-760d574fe53d,no,no,no,clear,16783,10_20_min,"41, 45",41,45,,,,,,,,,,no,no,paint_on_metal_pole,yes,paint_on_metal_pole,North,-122.4123394,37.80010934,3 paint_on_metal_pole
1375,0979b5cb-a165-4934-b93c-28ade2823109,no,no,no,clear,16774,10_20_min,"41, 45",41,45,,,,,,,,,,no,no,metal_sign,yes,metal_sign,North,-122.4126476,37.79995043,0 metal_sign
1376,b55fed0c-97b4-48d1-a120-f3c4a32edc83,no,no,no,parking_obstructed,16783,10_20_min,"41, 45",41,45,,,,,,,,,,no,no,paint_on_metal_pole,yes,paint_on_metal_pole,North,-122.4140452,37.79992468,3 paint_on_metal_pole
1377,344fce53-658f-4ec6-9667-27437c8fda59,no,no,no,parking_obstructed,16785,10_20_min,"41, 45",41,45,,,,,,,,,,no,no,paint_on_metal_pole,yes,paint_on_metal_pole,North,-122.414255,37.79972582,3 paint_on_metal_pole
1378,e29f21dc-ece5-4113-97c8-4bc1c0113a16,no,no,no,clear,16762,10_20_min,"41, 45",41,45,,,,,,,,,,no,no,paint_on_metal_pole,yes,paint_on_metal_pole,North,-122.4156512,37.7997127,3 paint_on_metal_pole
1379,af74b04e-c525-4079-956e-d26486eda8f1,no,no,no,clear,,10_20_min,"41, 45",41,45,,,,,,,,,,no,no,no_sign,no,z_no_sign,North,-122.4159279,37.7995459,5 no_sign
1380,d21c6036-db97-4de5-8e6a-de745dd8c053,no,no,no,parking_obstructed,,10_20_min,"41, 45",41,45,,,,,,,,,,no,no,paint_on_metal_pole,yes,paint_on_metal_pole,North,-122.4175494,37.79932784,3 paint_on_metal_pole
1381,c1b96011-57d7-4e33-8caf-ff375c0cfc77,no,no,no,parking_obstructed,16768,10_20_min,"41, 45",41,45,,,,,,,,,,no,no,paint_on_metal_pole,yes,paint_on_metal_pole,North,-122.4177288,37.79945767,3 paint_on_metal_pole
1382,03f37a98-9d70-4291-ad01-625240d049c2,no,no,no,clear,16760,10_20_min,"41, 45",41,45,,,,,,,,,,no,no,paint_on_metal_pole,yes,paint_on_metal_pole,North,-122.4189688,37.79929378,3 paint_on_metal_pole
1383,88cf7077-89a1-4e9d-b663-c5ac3d6302ba,no,no,no,clear,16761,10_20_min,"41, 45",41,45,,,,,,,,,,no,no,paint_on_metal_pole,yes,paint_on_metal_pole,North,-122.4192419,37.79914317,3 paint_on_metal_pole
1384,32652eb3-07ae-45a5-aa1b-5122f2da74c6,no,no,no,clear,,10_20_min,"41, 45",41,45,,,,,,,,,,no,no,no_sign,no,z_no_sign,North,-122.4203676,37.79894082,5 no_sign
1385,68335276-c65a-4e64-87af-a8cb7200edc1,no,no,no,clear,16766,10_20_min,"41, 45",41,45,,,,,,,,,,no,no,paint_on_metal_pole,yes,paint_on_metal_pole,North,-122.4205481,37.79906436,3 paint_on_metal_pole
1386,8ad03c96-cbbc-43cd-92aa-e6a1c95fcada,no,no,no,clear,16003,10_20_min,19,19,,,,,,,,,,,no,no,metal_sign,yes,metal_sign,North,-122.4223323,37.7990353,0 metal_sign
1387,273870c6-c070-4774-be30-d57cf1b4d7bc,yes,yes,yes_working,clear,16004,10_20_min,19,19,,,,,,,,,,4,yes,no,"metal_sign,shelter_marking",yes,combination,North,-122.4224447,37.79891279,0 metal_sign
1388,a5598ed4-f2d7-40d0-9f30-c9c5bfdfe06d,no,no,no,clear,16779,10_20_min,"41, 45",41,45,,,,,,,,,,no,no,paint_on_metal_pole,yes,paint_on_metal_pole,North,-122.4226364,37.79880748,3 paint_on_metal_pole
1389,58c575bc-5a13-4b25-afae-2235b307b2fc,yes,yes,yes_working,clear,16780,10_20_min,"41, 45",41,45,,,,,,,,,4,yes,no,shelter_marking,yes,shelter_marking,North,-122.4225853,37.79866805,1 shelter_marking
1390,c3c76769-0aa7-4000-88db-ea1ec364a87a,no,no,no,clear,,?,76-x,76,,,,,,,,,,,no,no,no_sign,no,z_no_sign,North,-122.4237871,37.79842257,5 no_sign
1391,ac6ed55f-23ec-4e11-81f7-1f06db643066,yes,no,no,clear,16832,10_min,"47, 49, 76-x, 79-x, 90",47,49,76,79,90,,,,,,3,no,no,metal_sign,yes,metal_sign,North,-122.4242063,37.7987356,0 metal_sign
1393,b3a56f33-78aa-4146-85db-9274b6f3e686,yes,yes,yes_not_working,clear,16786,10_20_min,"41, 45",41,45,,,,,,,,,4,yes,no,shelter_marking,yes,shelter_marking,North,-122.4243234,37.79859204,1 shelter_marking
1394,6e18f2d5-63bb-4ba1-b5a0-54f5a5e395a6,no,no,no,clear,16756,10_20_min,"41, 45",41,45,,,,,,,,,,no,no,paint_on_metal_pole,yes,paint_on_metal_pole,North,-122.4271478,37.79824529,3 paint_on_metal_pole
1395,4db9a604-9882-4cff-946c-01106371ade0,yes,yes,no,clear,16757,10_20_min,"41, 45",41,45,,,,,,,,Bench,8,yes,no,shelter_marking,yes,shelter_marking,North,-122.4275154,37.79805116,1 shelter_marking
1396,d4b85139-d413-4bf7-b45b-b20877028be9,no,no,no,clear,16770,10_20_min,"41, 45",41,45,,,,,,,,,,no,no,paint_on_metal_pole,yes,paint_on_metal_pole,North,-122.4303973,37.79782416,3 paint_on_metal_pole
1397,0b16f8af-ca3f-4a0e-b7b1-db690a68abfc,no,no,no,clear,16771,10_20_min,"41, 45",41,45,,,,,,,,,,no,no,paint_on_metal_pole,yes,paint_on_metal_pole,North,-122.4307696,37.797632,3 paint_on_metal_pole
1398,4a2fd18f-1716-4037-9b88-ccc52ff7422a,no,no,no,clear,15281,10_min,"28, 91-owl",28,91,,,,,,,,,,no,no,paint_on_metal_pole,yes,paint_on_metal_pole,North,-122.4312675,37.8003149,3 paint_on_metal_pole
1399,90257b64-1188-4d7b-a00d-70618884155c,no,no,no,clear,15280,20_30_min,91-owl,91,,,,,,,,,,,no,no,paint_on_metal_pole,yes,paint_on_metal_pole,North,-122.4309741,37.80061259,3 paint_on_metal_pole
1400,2b949af2-fc53-4409-8ae8-b9e9f98c57c5,no,no,no,parking_obstructed,15258,10_20_min,43,43,,,,,,,,,,,no,no,paint_on_metal_pole,yes,paint_on_metal_pole,North,-122.4312224,37.80135141,3 paint_on_metal_pole
1401,c40e26a1-ca73-42ba-b7d9-dba9ce221495,no,no,no,clear,13948,10_min,"30, 30-x",30,30,,,,,,,,,,no,no,paint_on_metal_pole,yes,paint_on_metal_pole,North,-122.431569,37.8013487,3 paint_on_metal_pole
1402,be45596d-2bf9-4f76-9726-f388d215613c,yes,yes,yes_not_working,clear,13947,10_min,"30, 30-x",30,30,,,,,,,,,4,yes,no,shelter_marking,yes,shelter_marking,North,-122.431614,37.8014925,1 shelter_marking
1403,2d25368e-1136-44af-a18e-07c102deed92,yes,yes,yes_working,clear,15257,10_20_min,43,43,,,,,,,,,,4,yes,no,"shelter_marking,paint_on_metal_pole",yes,combination,North,-122.4314203,37.80160907,1 shelter_marking
1404,fa8a9b9b-7737-4eb7-8022-3b5f37b1a46e,no,no,no,parking_obstructed,,10_20_min,43,43,,,,,,,,,,,no,no,no_sign,no,z_no_sign,North,-122.4333355,37.80338483,5 no_sign
1405,19b78108-1ee9-495d-83ed-3a4b2a0a499d,yes,yes,yes_working,clear,14729,10_20_min,43,43,,,,,,,,,,4,yes,no,shelter_marking,yes,shelter_marking,North,-122.432258,37.80507484,1 shelter_marking
1406,8a2b790b-27d0-4be5-928c-f716030d1d8f,no,no,no,clear,14625,10_min,22,22,,,,,,,,,,,no,no,paint_on_metal_pole,yes,paint_on_metal_pole,North,-122.4371938,37.8056807,3 paint_on_metal_pole
1407,c12d41a4-bdd9-4238-a8db-5d1ccbc36d50,no,no,no,clear,14606,10_min,22,22,,,,,,,,,,,no,no,paint_on_metal_pole,yes,paint_on_metal_pole,North,-122.4372491,37.8044794,3 paint_on_metal_pole
1408,a9406832-269d-4712-a968-c054ba99dbd6,no,no,no,parking_obstructed,14630,10_min,22,22,,,,,,,,,,,no,no,paint_on_metal_pole,yes,paint_on_metal_pole,North,-122.4367398,37.80351267,3 paint_on_metal_pole
1409,d9db2a4a-fdab-4cd2-962f-0b1127f80ae4,no,no,no,clear,14610,10_min,22,22,,,,,,,,,,,no,no,paint_on_metal_pole,yes,paint_on_metal_pole,North,-122.4369623,37.80310347,3 paint_on_metal_pole
1410,7d89ccc6-35ec-415b-a229-ed739e8b483b,no,no,no,clear,14603,10_min,22,22,,,,,,,,,Terminal,,no,no,paint_on_metal_pole,yes,paint_on_metal_pole,North,-122.4364883,37.80224961,3 paint_on_metal_pole
1411,422e0fb3-a80f-4b5d-92c7-8ff00ef3cb9d,yes,yes,yes_working,clear,16298,10_min,1,1,,,,,,,,,,2,yes,no,"metal_sign,shelter_marking",yes,combination,North,-122.4260268,37.79091917,0 metal_sign
1412,0fffa98a-72d6-4453-9106-e3c1c25a8477,yes,yes,no,clear,14905,10_min,1,1,,,,,,,,,,4,yes,no,shelter_marking,yes,shelter_marking,North,-122.4257589,37.79108202,1 shelter_marking
1413,c0aef3f7-5a0b-4ed1-84df-f2e1f75f8ee6,yes,yes,yes_working,parking_obstructed,,10_20_min,10,10,,,,,,,,,,2,yes,no,no_sign,no,z_no_sign,North,-122.426378,37.79269751,5 no_sign
1414,3be75aa5-befe-4afd-a534-908614f6cbce,yes,yes,yes_working,clear,16293,10_20_min,10,10,,,,,,,,,,2,yes,no,shelter_marking,yes,shelter_marking,North,-122.429296,37.79221601,1 shelter_marking
1415,8af9eb39-e74e-4da2-8cc4-0527e91b9b42,yes,yes,yes_working,parking_obstructed,,10_20_min,10,10,,,,,,,,,,2,yes,no,paint_on_metal_pole,yes,paint_on_metal_pole,North,-122.4312908,37.79199984,3 paint_on_metal_pole
1416,071a0ddc-64e1-4a53-a1fa-5045813185ff,yes,yes,no,clear,15167,10_20_min,24,24,,,,,,,,,,2,yes,no,"shelter_marking,paint_on_metal_pole",yes,combination,North,-122.4332178,37.79271714,1 shelter_marking
1417,c32dab37-51aa-48c5-8177-81296fab0438,no,no,no,clear,,10_20_min,10,10,,,,,,,,,,,no,no,paint_on_metal_pole,yes,paint_on_metal_pole,North,-122.4327911,37.79277592,3 paint_on_metal_pole
1418,b2eb46d8-6993-44ec-ae0a-6858fc8e02a5,no,no,no,parking_obstructed,15144,10_20_min,10,10,,,,,,,,,,,no,no,paint_on_metal_pole,yes,paint_on_metal_pole,North,-122.4311532,37.79295932,3 paint_on_metal_pole
1419,5d856314-0914-4897-b8c8-f0ef103b715f,no,no,no,parking_obstructed,15155,10_20_min,10,10,,,,,,,,,,,no,no,"paint_on_metal_pole,paint_on_pavement",yes,combination,North,-122.4294684,37.79321107,3 paint_on_metal_pole
1420,06b5db9e-1dd1-4ee4-9aaa-4f0864421ffc,no,no,no,parking_obstructed,15157,10_20_min,10,10,,,,,,,,,,,no,no,"paint_on_metal_pole,paint_on_pavement",yes,combination,North,-122.4279094,37.7934202,3 paint_on_metal_pole
1421,6c031d69-eee1-4c80-845d-448b9cab86f9,no,no,no,parking_obstructed,15149,10_20_min,10,10,,,,,,,,,,,no,no,paint_on_pavement,yes,paint_on_pavement,North,-122.426181,37.79364622,4 paint_on_pavement
1422,d690a5d9-6544-4edf-899f-b0c7aa4bbe2e,no,no,no,parking_obstructed,15148,10_20_min,10,10,,,,,,,,,,,no,no,"paint_on_pavement,paint_on_metal_pole",yes,combination,North,-122.4246066,37.79382229,3 paint_on_metal_pole
1423,4c9ed3e6-d985-4b52-bdd7-ee14d28a692d,yes,no,no,clear,,10_min,49,49,,,,,,,,,Bench,3,no,no,no_sign,no,z_no_sign,North,-122.4231976,37.79367743,5 no_sign
1424,31b22780-3132-4fd4-bf2f-1d046ae13be2,yes,yes,no,clear,15166,10_20_min,10,10,,,,,,,,,,2,yes,no,shelter_marking,yes,shelter_marking,North,-122.4233671,37.7939654,1 shelter_marking
1425,feae295a-8758-4612-a54a-1afcd88b2675,yes,yes,yes_working,clear,15165,10_20_min,27,27,,,,,,,,,,4,yes,no,"shelter_marking,paint_on_metal_pole",yes,combination,North,-122.4227441,37.79404528,1 shelter_marking
1426,1d0de622-53bc-4045-aef0-e735154976a9,no,no,no,clear,,?,76-x,76,,,,,,,,,,,no,no,no_sign,no,z_no_sign,North,-122.4229567,37.79421282,5 no_sign
1427,84162917-d426-49c5-9616-942ae49d64ff,yes,yes,yes_not_working,clear,15859,10_20_min,"10, 12",10,12,,,,,,,,,4,yes,no,shelter_marking,yes,shelter_marking,North,-122.4227944,37.79479502,1 shelter_marking
1428,2d775f9d-c6d4-48fd-8c48-d0a6e1ccd6ff,yes,yes,yes_not_working,clear,15850,10_20_min,"10, 12",10,12,,,,,,,,,4,yes,no,shelter_marking,yes,shelter_marking,North,-122.4214161,37.79512509,1 shelter_marking
1429,85fb202d-9ba1-44c1-aa55-f3403332e1e9,yes,yes,yes_working,clear,15851,10_20_min,"10, 12",10,12,,,,,,,,,4,yes,no,shelter_marking,yes,shelter_marking,North,-122.4212855,37.79497617,1 shelter_marking
1430,6f579f27-560e-4387-a3a7-dd3e69de12d3,no,no,no,parking_obstructed,15844,10_20_min,"10, 12",10,12,,,,,,,,,,no,no,"paint_on_metal_pole,paint_on_pavement",yes,combination,North,-122.4201393,37.7951136,3 paint_on_metal_pole
1431,4c587639-e361-4cfb-acf5-3dd0b97e31cb,no,no,no,clear,15843,10_20_min,"10, 12",10,12,,,,,,,,,,no,no,metal_sign,yes,metal_sign,North,-122.4197889,37.79530303,0 metal_sign
1432,798ce7a6-1c81-4745-9be1-9e6740f18da9,no,no,no,parking_obstructed,15839,10_20_min,"10, 12",10,12,,,,,,,,,,no,no,"paint_on_metal_pole,paint_on_pavement",yes,combination,North,-122.4184379,37.79540576,3 paint_on_metal_pole
1433,edbc909d-337d-4c9e-bc06-2e749ad38b71,yes,yes,no,clear,15838,10_20_min,"10, 12",10,12,,,,,,,,,4,yes,no,shelter_marking,yes,shelter_marking,North,-122.4181587,37.7955545,1 shelter_marking
1434,f2220c00-30da-4998-aaee-86344e2cf406,no,no,no,parking_obstructed,15846,10_20_min,"10, 12",10,12,,,,,,,,,,no,no,"paint_on_metal_pole,paint_on_pavement",yes,combination,North,-122.4167979,37.79560658,3 paint_on_metal_pole
1435,9677f7f7-d404-49b5-bc72-9ce7a4317433,no,no,no,clear,15845,10_20_min,"10, 12",10,12,,,,,,,,,,no,no,"paint_on_metal_pole,paint_on_pavement",yes,combination,North,-122.4165368,37.79574716,3 paint_on_metal_pole
1436,93bcdb35-b40d-47cf-a377-9be1c21e93b9,no,no,no,parking_obstructed,15841,10_20_min,"10, 12",10,12,,,,,,,,,,no,no,"paint_on_metal_pole,paint_on_pavement",yes,combination,North,-122.4151459,37.79580586,3 paint_on_metal_pole
1437,fc462563-a377-4ebf-9d3e-c2034a2c7f6e,no,no,no,clear,15840,10_20_min,"10, 12",10,12,,,,,,,,,,no,no,"paint_on_metal_pole,paint_on_pavement",yes,combination,North,-122.4148644,37.79592651,3 paint_on_metal_pole
1438,bb9fdffe-fb09-4fd6-ba3d-e577437b8924,no,no,no,parking_obstructed,15857,10_20_min,"10, 12",10,12,,,,,,,,,,no,no,paint_on_metal_pole,yes,paint_on_metal_pole,North,-122.4134746,37.79602346,3 paint_on_metal_pole
1439,9c388026-7f84-443a-9d24-b59a0cdda309,yes,yes,no,clear,15856,10_20_min,"10, 12",10,12,,,,,,,,,2,yes,no,paint_on_metal_pole,yes,paint_on_metal_pole,North,-122.4132264,37.79616795,3 paint_on_metal_pole
1440,c7f61706-257d-45cf-ae5d-41e588bdcd72,no,no,no,parking_obstructed,15848,10_20_min,"10, 12",10,12,,,,,,,,,,no,no,paint_on_pavement,yes,paint_on_pavement,North,-122.4118447,37.79626004,4 paint_on_pavement
1441,94f2e433-2ff5-44c0-b276-71c00cee4141,no,no,no,clear,15847,10_20_min,"10, 12",10,12,,,,,,,,,,no,no,paint_on_pavement,yes,paint_on_pavement,North,-122.4116168,37.79636199,4 paint_on_pavement
1442,72f09749-c62a-457e-abf9-f3840e9620c5,no,no,no,parking_obstructed,15853,10_20_min,"10, 12",10,12,,,,,,,,,,no,no,"paint_on_metal_pole,paint_on_pavement",yes,combination,North,-122.4102335,37.79643076,3 paint_on_metal_pole
1443,4af9ce68-3874-48c9-8e5d-622ae3a735f1,no,no,no,clear,15852,10_20_min,"10, 12",10,12,,,,,,,,,,no,no,paint_on_metal_pole,yes,paint_on_metal_pole,North,-122.4099507,37.7965646,3 paint_on_metal_pole
1444,906776c4-d119-47d7-9d5e-c8373dc946ff,no,no,no,clear,17737,10_20_min,"10, 12",10,12,,,,,,,,,,no,no,paint_on_pavement,yes,paint_on_pavement,North,-122.4088566,37.79671135,4 paint_on_pavement
1445,28eb5f63-bbc9-4e54-8763-2963d62775da,no,no,no,clear,16520,10_min,"30, 45, 91-owl",30,45,91,,,,,,,,,no,no,paint_on_metal_pole,yes,paint_on_metal_pole,North,-122.4082894,37.79630595,3 paint_on_metal_pole
1446,49f6dd1e-be10-4fae-8892-96dceb0d9470,yes,yes,yes_working,clear,16521,10_min,"30, 45, 91",30,45,91,,,,,,,,4,yes,no,shelter_marking,yes,shelter_marking,North,-122.4086159,37.79716101,1 shelter_marking
