stop_code,stop_name,route_short_name,route_long_name,route_type,route_color,route_text_color,direction_id,eol_stop_names_all,eol_stop_names_day,eol_stop_names_owl,start_time,end_time,day_headway,owl_headway,day_headway_min,owl_headway_min,mon,tue,wed,thu,fri,sat,sun
13114,3rd St & Brannan St,91,3RD-19TH AVE OWL,3,666666,FFFFFF,1,19th Ave & Holloway Ave@@@36,,19th Ave & Holloway Ave@@@27,24:31:32,30:01:32,,30.0,,30.0,1,1,1,1,1,1,1
13114,3rd St & Brannan St,TBUS,THIRD BUS,3,BF2B45,FFFFFF,0,Pacific Ave & Powell St@@@16###Stockton St & Washington St@@@10,,,05:35:14,24:27:14,,,,,1,1,1,1,1,1,1
13115,3rd St & Carroll Ave,91,3RD-19TH AVE OWL,3,666666,FFFFFF,0,West Portal Ave & Ulloa St@@@39,,West Portal Ave & Ulloa St@@@27,24:08:35,30:08:35,,30.0,,30.0,1,1,1,1,1,1,1
13115,3rd St & Carroll Ave,TBUS,THIRD BUS,3,BF2B45,FFFFFF,1,Visitacion Ave & Bay Shore Blvd@@@28,,,05:34:00,06:19:00,,,,,1,1,1,1,1,1,1
13116,3rd St & Carroll Ave,91,3RD-19TH AVE OWL,3,666666,FFFFFF,1,19th Ave & Holloway Ave@@@36,,19th Ave & Holloway Ave@@@24,24:13:32,29:43:32,,30.0,,30.0,1,1,1,1,1,1,1
13116,3rd St & Carroll Ave,TBUS,THIRD BUS,3,BF2B45,FFFFFF,0,Pacific Ave & Powell St@@@16###Stockton St & Washington St@@@10,,,05:10:11,24:02:11,,,,,1,1,1,1,1,1,1
13123,3rd St & Evans Ave,15,BAYVIEW HUNTERS POINT EXPRESS,3,005B95,FFFFFF,0,Palou Ave & 3rd St@@@210,Palou Ave & 3rd St@@@101,,08:24:10,22:24:45,12.65625,,12.029411764705882,,1,1,1,1,1,1,1
13123,3rd St & Evans Ave,91,3RD-19TH AVE OWL,3,666666,FFFFFF,0,West Portal Ave & Ulloa St@@@39,,West Portal Ave & Ulloa St@@@27,24:03:56,30:03:56,,30.0,,30.0,1,1,1,1,1,1,1
13123,3rd St & Evans Ave,TBUS,THIRD BUS,3,BF2B45,FFFFFF,1,Visitacion Ave & Bay Shore Blvd@@@28,,,05:28:56,06:13:56,,,,,1,1,1,1,1,1,1
13124,3rd St & Folsom St,30,STOCKTON,3,005B95,FFFFFF,0,Divisadero St & Chestnut St@@@53###Sports Basement Parking Lot@@@172###Van Ness Ave & North Point St@@@126,Sports Basement Parking Lot@@@91###Van Ness Ave & North Point St@@@91,,05:09:29,24:04:29,7.509090909090909,,6.0,,1,1,1,1,1,1,1
13124,3rd St & Folsom St,45,UNION-STOCKTON,3,005B95,FFFFFF,0,Lyon St & Greenwich St@@@213###Sutter St & Kearny St@@@10,Lyon St & Greenwich St@@@99,,05:25:24,22:35:24,15.0,,9.976190476190476,,1,1,1,1,1,1,1
13124,3rd St & Folsom St,8,BAYSHORE,3,005B95,FFFFFF,1,Kearny St & North Point St@@@369,Kearny St & North Point St@@@165,,05:37:31,24:33:41,8.0,,7.033898305084746,,1,1,1,1,1,1,1
13124,3rd St & Folsom St,8AX,BAYSHORE A EXPRESS,3,005B95,FFFFFF,1,Kearny St & Pacific Ave@@@23,Kearny St & Pacific Ave@@@10,,06:55:37,10:11:31,7.888888888888889,,7.888888888888889,,1,1,1,1,1,0,0
13124,3rd St & Folsom St,8BX,BAYSHORE B EXPRESS,3,005B95,FFFFFF,1,Kearny St & North Point St@@@20,Kearny St & North Point St@@@9,,07:19:54,10:01:47,7.625,,7.625,,1,1,1,1,1,0,0
13124,3rd St & Folsom St,91,3RD-19TH AVE OWL,3,666666,FFFFFF,1,19th Ave & Holloway Ave@@@36,,19th Ave & Holloway Ave@@@27,24:34:05,30:04:05,,30.0,,30.0,1,1,1,1,1,1,1
13124,3rd St & Folsom St,TBUS,THIRD BUS,3,BF2B45,FFFFFF,0,Pacific Ave & Powell St@@@16###Stockton St & Washington St@@@10,,,05:38:57,24:30:57,,,,,1,1,1,1,1,1,1
13127,3rd St & Hudson Ave,54,FELTON,3,005B95,FFFFFF,1,Newhall St & Hudson@@@145,Newhall St & Hudson@@@63,,06:25:41,22:41:10,20.25,,20.05,,1,1,1,1,1,1,1
13127,3rd St & Hudson Ave,91,3RD-19TH AVE OWL,3,666666,FFFFFF,1,19th Ave & Holloway Ave@@@36,,19th Ave & Holloway Ave@@@24,24:18:14,29:48:14,,30.0,,30.0,1,1,1,1,1,1,1
13127,3rd St & Hudson Ave,TBUS,THIRD BUS,3,BF2B45,FFFFFF,0,Pacific Ave & Powell St@@@16###Stockton St & Washington St@@@10,,,05:16:14,24:08:14,,,,,1,1,1,1,1,1,1
13129,3rd St & Innes Ave,54,FELTON,3,005B95,FFFFFF,0,Daly City BART West Station Rd@@@142,Daly City BART West Station Rd@@@63,,05:50:20,22:00:20,20.2,,20.0,,1,1,1,1,1,1,1
13129,3rd St & Innes Ave,91,3RD-19TH AVE OWL,3,666666,FFFFFF,0,West Portal Ave & Ulloa St@@@39,,West Portal Ave & Ulloa St@@@27,24:04:48,30:04:48,,30.0,,30.0,1,1,1,1,1,1,1
13129,3rd St & Innes Ave,TBUS,THIRD BUS,3,BF2B45,FFFFFF,1,Visitacion Ave & Bay Shore Blvd@@@28,,,05:29:51,06:14:51,,,,,1,1,1,1,1,1,1
13134,3rd St & La Salle Ave,54,FELTON,3,005B95,FFFFFF,1,Newhall St & Hudson@@@145,Newhall St & Hudson@@@63,,06:24:52,22:40:07,20.25,,20.05,,1,1,1,1,1,1,1
13134,3rd St & La Salle Ave,91,3RD-19TH AVE OWL,3,666666,FFFFFF,1,19th Ave & Holloway Ave@@@36,,19th Ave & Holloway Ave@@@24,24:17:19,29:47:19,,30.0,,30.0,1,1,1,1,1,1,1
13134,3rd St & La Salle Ave,TBUS,THIRD BUS,3,BF2B45,FFFFFF,0,Pacific Ave & Powell St@@@16###Stockton St & Washington St@@@10,,,05:15:02,24:07:02,,,,,1,1,1,1,1,1,1
13135,3rd St & Kirkwood Ave,54,FELTON,3,005B95,FFFFFF,0,Daly City BART West Station Rd@@@142,Daly City BART West Station Rd@@@63,,05:50:52,22:00:52,20.2,,20.0,,1,1,1,1,1,1,1
13135,3rd St & Kirkwood Ave,91,3RD-19TH AVE OWL,3,666666,FFFFFF,0,West Portal Ave & Ulloa St@@@39,,West Portal Ave & Ulloa St@@@27,24:05:11,30:05:11,,30.0,,30.0,1,1,1,1,1,1,1
13135,3rd St & Kirkwood Ave,TBUS,THIRD BUS,3,BF2B45,FFFFFF,1,Visitacion Ave & Bay Shore Blvd@@@28,,,05:30:15,06:15:15,,,,,1,1,1,1,1,1,1
13136,3rd St & Stevenson St,15,BAYVIEW HUNTERS POINT EXPRESS,3,005B95,FFFFFF,1,Sutter St & Sansome St@@@210,Sutter St & Sansome St@@@101,,08:30:46,22:27:57,12.6875,,12.088235294117647,,1,1,1,1,1,1,1
13136,3rd St & Stevenson St,30,STOCKTON,3,005B95,FFFFFF,0,Divisadero St & Chestnut St@@@53###Sports Basement Parking Lot@@@172###Van Ness Ave & North Point St@@@126,Sports Basement Parking Lot@@@91###Van Ness Ave & North Point St@@@91,,05:11:00,24:06:00,7.509090909090909,,6.0,,1,1,1,1,1,1,1
13136,3rd St & Stevenson St,45,UNION-STOCKTON,3,005B95,FFFFFF,0,Lyon St & Greenwich St@@@213###Sutter St & Kearny St@@@10,Lyon St & Greenwich St@@@98,,05:26:54,22:36:54,15.037037037037036,,9.975609756097562,,1,1,1,1,1,1,1
13136,3rd St & Stevenson St,8,BAYSHORE,3,005B95,FFFFFF,1,Kearny St & North Point St@@@369,Kearny St & North Point St@@@165,,05:39:03,24:34:59,8.0,,7.033898305084746,,1,1,1,1,1,1,1
13136,3rd St & Stevenson St,8AX,BAYSHORE A EXPRESS,3,005B95,FFFFFF,1,Kearny St & Pacific Ave@@@23,Kearny St & Pacific Ave@@@10,,06:56:35,10:12:57,7.888888888888889,,7.888888888888889,,1,1,1,1,1,0,0
13136,3rd St & Stevenson St,8BX,BAYSHORE B EXPRESS,3,005B95,FFFFFF,1,Kearny St & North Point St@@@20,Kearny St & North Point St@@@9,,07:20:50,10:03:02,7.625,,7.625,,1,1,1,1,1,0,0
13136,3rd St & Stevenson St,91,3RD-19TH AVE OWL,3,666666,FFFFFF,1,19th Ave & Holloway Ave@@@36,,19th Ave & Holloway Ave@@@27,24:35:13,30:05:13,,30.0,,30.0,1,1,1,1,1,1,1
13141,3rd St & Palou Ave,24,DIVISADERO,3,005B95,FFFFFF,1,Divisadero St & Sutter St@@@12###Fillmore St & Jackson St@@@29###Jackson St & Webster St@@@246,Jackson St & Webster St@@@111,,05:06:00,24:19:00,12.088235294117647,,10.1,,1,1,1,1,1,1,1
13141,3rd St & Palou Ave,54,FELTON,3,005B95,FFFFFF,1,Newhall St & Hudson@@@145,Newhall St & Hudson@@@63,,06:24:00,22:39:00,20.2,,20.05,,1,1,1,1,1,1,1
13141,3rd St & Palou Ave,91,3RD-19TH AVE OWL,3,666666,FFFFFF,1,19th Ave & Holloway Ave@@@36,,19th Ave & Holloway Ave@@@24,24:16:19,29:46:19,,30.0,,30.0,1,1,1,1,1,1,1
13141,3rd St & Palou Ave,TBUS,THIRD BUS,3,BF2B45,FFFFFF,0,Pacific Ave & Powell St@@@16###Stockton St & Washington St@@@10,,,05:13:46,24:05:46,,,,,1,1,1,1,1,1,1
13143,3rd St & Oakdale Ave,54,FELTON,3,005B95,FFFFFF,0,Daly City BART West Station Rd@@@142,Daly City BART West Station Rd@@@63,,05:52:08,22:02:08,20.2,,20.0,,1,1,1,1,1,1,1
13143,3rd St & Oakdale Ave,91,3RD-19TH AVE OWL,3,666666,FFFFFF,0,West Portal Ave & Ulloa St@@@39,,West Portal Ave & Ulloa St@@@27,24:06:03,30:06:03,,30.0,,30.0,1,1,1,1,1,1,1
13143,3rd St & Oakdale Ave,TBUS,THIRD BUS,3,BF2B45,FFFFFF,1,Visitacion Ave & Bay Shore Blvd@@@28,,,05:31:11,06:16:11,,,,,1,1,1,1,1,1,1
13144,3rd St & Bryant St,30,STOCKTON,3,005B95,FFFFFF,0,Divisadero St & Chestnut St@@@53###Sports Basement Parking Lot@@@172###Van Ness Ave & North Point St@@@126,Sports Basement Parking Lot@@@91###Van Ness Ave & North Point St@@@91,,05:07:39,24:02:39,7.509090909090909,,5.9855072463768115,,1,1,1,1,1,1,1
13144,3rd St & Bryant St,45,UNION-STOCKTON,3,005B95,FFFFFF,0,Lyon St & Greenwich St@@@213###Sutter St & Kearny St@@@10,Lyon St & Greenwich St@@@98,,05:23:41,22:33:41,15.0,,10.0,,1,1,1,1,1,1,1
13144,3rd St & Bryant St,8,BAYSHORE,3,005B95,FFFFFF,1,Kearny St & North Point St@@@369,Kearny St & North Point St@@@166,,05:35:46,24:32:12,8.022222222222222,,7.033898305084746,,1,1,1,1,1,1,1
13144,3rd St & Bryant St,8AX,BAYSHORE A EXPRESS,3,005B95,FFFFFF,1,Kearny St & Pacific Ave@@@23,Kearny St & Pacific Ave@@@9,,06:54:31,10:09:53,7.625,,7.625,,1,1,1,1,1,0,0
13144,3rd St & Bryant St,8BX,BAYSHORE B EXPRESS,3,005B95,FFFFFF,1,Kearny St & North Point St@@@20,Kearny St & North Point St@@@8,,07:18:49,10:00:20,7.571428571428571,,7.571428571428571,,1,1,1,1,1,0,0
13144,3rd St & Bryant St,91,3RD-19TH AVE OWL,3,666666,FFFFFF,1,19th Ave & Holloway Ave@@@36,,19th Ave & Holloway Ave@@@27,24:32:46,30:02:46,,30.0,,30.0,1,1,1,1,1,1,1
13145,3rd St & Revere Ave,91,3RD-19TH AVE OWL,3,666666,FFFFFF,1,19th Ave & Holloway Ave@@@36,,19th Ave & Holloway Ave@@@24,24:15:45,29:45:45,,30.0,,30.0,1,1,1,1,1,1,1
13145,3rd St & Revere Ave,TBUS,THIRD BUS,3,BF2B45,FFFFFF,0,Pacific Ave & Powell St@@@16###Stockton St & Washington St@@@10,,,05:13:02,24:05:02,,,,,1,1,1,1,1,1,1
13146,3rd St & Salinas Ave,91,3RD-19TH AVE OWL,3,666666,FFFFFF,0,West Portal Ave & Ulloa St@@@39,,West Portal Ave & Ulloa St@@@27,24:09:56,30:09:56,,30.0,,30.0,1,1,1,1,1,1,1
13146,3rd St & Salinas Ave,TBUS,THIRD BUS,3,BF2B45,FFFFFF,1,Visitacion Ave & Bay Shore Blvd@@@28,,,05:36:42,06:21:42,,,,,1,1,1,1,1,1,1
13149,3rd St & Van Dyke Ave,91,3RD-19TH AVE OWL,3,666666,FFFFFF,1,19th Ave & Holloway Ave@@@36,,19th Ave & Holloway Ave@@@24,24:14:48,29:44:48,,30.0,,30.0,1,1,1,1,1,1,1
13149,3rd St & Van Dyke Ave,TBUS,THIRD BUS,3,BF2B45,FFFFFF,0,Pacific Ave & Powell St@@@16###Stockton St & Washington St@@@10,,,05:11:48,24:03:48,,,,,1,1,1,1,1,1,1
13150,3rd St & Williams Ave,91,3RD-19TH AVE OWL,3,666666,FFFFFF,0,West Portal Ave & Ulloa St@@@39,,West Portal Ave & Ulloa St@@@27,24:07:36,30:07:36,,30.0,,30.0,1,1,1,1,1,1,1
13150,3rd St & Williams Ave,TBUS,THIRD BUS,3,BF2B45,FFFFFF,1,Visitacion Ave & Bay Shore Blvd@@@28,,,05:32:51,06:17:51,,,,,1,1,1,1,1,1,1
13153,4th St & 3rd St,91,3RD-19TH AVE OWL,3,666666,FFFFFF,1,19th Ave & Holloway Ave@@@36,,19th Ave & Holloway Ave@@@24,24:28:30,29:58:30,,30.0,,30.0,1,1,1,1,1,1,1
13153,4th St & 3rd St,TBUS,THIRD BUS,3,BF2B45,FFFFFF,0,Pacific Ave & Powell St@@@16###Stockton St & Washington St@@@10,,,05:30:18,24:22:18,,,,,1,1,1,1,1,1,1
13156,4th St & Brannan St,91,3RD-19TH AVE OWL,3,666666,FFFFFF,0,West Portal Ave & Ulloa St@@@33,,West Portal Ave & Ulloa St@@@24,24:52:46,29:52:46,,30.0,,30.0,1,1,1,1,1,1,1
13156,4th St & Brannan St,TBUS,THIRD BUS,3,BF2B45,FFFFFF,1,Visitacion Ave & Bay Shore Blvd@@@28,,,05:12:59,05:57:59,,,,,1,1,1,1,1,1,1
13158,4th St & Folsom St,30,STOCKTON,3,005B95,FFFFFF,1,Townsend St & 4th St@@@320,Townsend St & 4th St@@@179,,06:19:31,24:27:31,7.648148148148148,,6.073529411764706,,1,1,1,1,1,1,1
13158,4th St & Folsom St,45,UNION-STOCKTON,3,005B95,FFFFFF,1,Townsend St & Lusk St@@@223,Townsend St & Lusk St@@@96,,05:03:33,22:23:48,15.115384615384615,,9.975609756097562,,1,1,1,1,1,1,1
13158,4th St & Folsom St,8,BAYSHORE,3,005B95,FFFFFF,0,City College Terminal@@@362###Harrison St & 6th St@@@1,City College Terminal@@@170,,05:14:54,24:16:28,8.098039215686274,,7.086206896551724,,1,1,1,1,1,1,1
13158,4th St & Folsom St,8AX,BAYSHORE A EXPRESS,3,005B95,FFFFFF,0,Geneva Street & Schwerin Street@@@28,Geneva Street & Schwerin Street@@@2,,15:48:31,19:08:31,8.0,,8.0,,1,1,1,1,1,0,0
13158,4th St & Folsom St,8BX,BAYSHORE B EXPRESS,3,005B95,FFFFFF,0,City College Terminal@@@23,,,16:00:55,18:56:55,,,,,1,1,1,1,1,0,0
13158,4th St & Folsom St,91,3RD-19TH AVE OWL,3,666666,FFFFFF,0,West Portal Ave & Ulloa St@@@33,,West Portal Ave & Ulloa St@@@24,24:50:01,29:50:01,,30.0,,30.0,1,1,1,1,1,1,1
13158,4th St & Folsom St,TBUS,THIRD BUS,3,BF2B45,FFFFFF,1,Visitacion Ave & Bay Shore Blvd@@@28,,,05:09:32,05:54:32,,,,,1,1,1,1,1,1,1
13160,4th St & Mission St,15,BAYVIEW HUNTERS POINT EXPRESS,3,005B95,FFFFFF,0,Palou Ave & 3rd St@@@210,Palou Ave & 3rd St@@@103,,08:07:39,22:05:46,12.363636363636363,,12.029411764705882,,1,1,1,1,1,1,1
13160,4th St & Mission St,30,STOCKTON,3,005B95,FFFFFF,1,Townsend St & 4th St@@@320,Townsend St & 4th St@@@179,,06:17:54,24:25:54,7.611111111111111,,6.073529411764706,,1,1,1,1,1,1,1
13160,4th St & Mission St,45,UNION-STOCKTON,3,005B95,FFFFFF,1,Townsend St & Lusk St@@@223,Townsend St & Lusk St@@@96,,05:02:33,22:22:39,15.115384615384615,,9.975609756097562,,1,1,1,1,1,1,1
13160,4th St & Mission St,8,BAYSHORE,3,005B95,FFFFFF,0,City College Terminal@@@362###Harrison St & 6th St@@@1,City College Terminal@@@169,,05:13:39,24:15:02,8.1,,7.086206896551724,,1,1,1,1,1,1,1
13160,4th St & Mission St,8AX,BAYSHORE A EXPRESS,3,005B95,FFFFFF,0,Geneva Street & Schwerin Street@@@28,Geneva Street & Schwerin Street@@@2,,15:45:48,19:05:48,8.0,,8.0,,1,1,1,1,1,0,0
13160,4th St & Mission St,8BX,BAYSHORE B EXPRESS,3,005B95,FFFFFF,0,City College Terminal@@@23,City College Terminal@@@1,,15:58:23,18:54:23,,,,,1,1,1,1,1,0,0
13160,4th St & Mission St,91,3RD-19TH AVE OWL,3,666666,FFFFFF,0,West Portal Ave & Ulloa St@@@33,,West Portal Ave & Ulloa St@@@24,24:48:25,29:48:25,,30.0,,30.0,1,1,1,1,1,1,1
13161,4th St & Market St,15,BAYVIEW HUNTERS POINT EXPRESS,3,005B95,FFFFFF,0,Palou Ave & 3rd St@@@210,Palou Ave & 3rd St@@@103,,08:07:00,22:05:00,12.363636363636363,,12.029411764705882,,1,1,1,1,1,1,1
13161,4th St & Market St,30,STOCKTON,3,005B95,FFFFFF,1,4th St & Market St@@@39###Townsend St & 4th St@@@320,4th St & Market St@@@1###Townsend St & 4th St@@@179,,06:17:00,24:57:00,7.611111111111111,,6.073529411764706,,1,1,1,1,1,1,1
13161,4th St & Market St,45,UNION-STOCKTON,3,005B95,FFFFFF,1,Townsend St & Lusk St@@@223,Townsend St & Lusk St@@@98,,05:02:00,22:22:00,15.074074074074074,,9.975609756097562,,1,1,1,1,1,1,1
13161,4th St & Market St,5,FULTON,3,005B95,FFFFFF,0,Cabrillo St & La Playa St@@@21,,Cabrillo St & La Playa St@@@18,25:53:00,28:53:00,,30.0,,30.0,1,1,1,1,1,1,1
13161,4th St & Market St,8,BAYSHORE,3,005B95,FFFFFF,0,City College Terminal@@@362###Harrison St & 6th St@@@1,City College Terminal@@@169,,05:12:56,24:14:13,8.1,,7.086206896551724,,1,1,1,1,1,1,1
13161,4th St & Market St,8AX,BAYSHORE A EXPRESS,3,005B95,FFFFFF,0,Geneva Street & Schwerin Street@@@28,Geneva Street & Schwerin Street@@@2,,15:44:15,19:04:15,8.0,,8.0,,1,1,1,1,1,0,0
13161,4th St & Market St,8BX,BAYSHORE B EXPRESS,3,005B95,FFFFFF,0,City College Terminal@@@23,City College Terminal@@@1,,15:56:56,18:52:56,,,,,1,1,1,1,1,0,0
13161,4th St & Market St,91,3RD-19TH AVE OWL,3,666666,FFFFFF,0,West Portal Ave & Ulloa St@@@33,,West Portal Ave & Ulloa St@@@24,24:47:30,29:47:30,,30.0,,30.0,1,1,1,1,1,1,1
13161,4th St & Market St,TBUS,THIRD BUS,3,BF2B45,FFFFFF,1,Visitacion Ave & Bay Shore Blvd@@@28,,,05:06:23,05:51:23,,,,,1,1,1,1,1,1,1
13164,4th St & Townsend St,91,3RD-19TH AVE OWL,3,666666,FFFFFF,0,West Portal Ave & Ulloa St@@@39,,West Portal Ave & Ulloa St@@@24,23:54:00,29:54:00,,30.0,,30.0,1,1,1,1,1,1,1
13168,5th St & Folsom St,31,BALBOA,3,005B95,FFFFFF,1,Townsend St & 4th St@@@50,Townsend St & 4th St@@@21,,05:13:30,21:37:52,20.0,,20.0,,1,1,1,1,1,0,0
13173,5th St & Mission St,31,BALBOA,3,005B95,FFFFFF,1,Townsend St & 4th St@@@50,Townsend St & 4th St@@@21,,05:11:57,21:36:05,20.05,,20.05,,1,1,1,1,1,0,0
13177,6th Ave & Balboa St,44,O'SHAUGHNESSY,3,005B95,FFFFFF,1,California St & 6th Ave@@@271,California St & 6th Ave@@@113,,05:44:15,24:38:26,12.147058823529411,,9.714285714285714,,1,1,1,1,1,1,1
13178,6th Ave & Balboa St,44,O'SHAUGHNESSY,3,005B95,FFFFFF,0,Hudson Ave & 3rd St@@@262,Hudson Ave & 3rd St@@@113,,06:01:18,24:05:18,12.029411764705882,,9.80952380952381,,1,1,1,1,1,1,1
13180,6th Ave & Clement St,44,O'SHAUGHNESSY,3,005B95,FFFFFF,1,California St & 6th Ave@@@271,California St & 6th Ave@@@111,,05:46:59,24:40:59,12.212121212121213,,9.714285714285714,,1,1,1,1,1,1,1
13181,6th Ave & Clement St,44,O'SHAUGHNESSY,3,005B95,FFFFFF,0,Hudson Ave & 3rd St@@@262,Hudson Ave & 3rd St@@@113,,05:58:54,24:03:07,12.0,,9.761904761904763,,1,1,1,1,1,1,1
13183,6th Ave & Fulton St,5,FULTON,3,005B95,FFFFFF,0,Fulton St & 8th Ave@@@62,Fulton St & 8th Ave@@@35,,07:30:00,19:32:00,11.970588235294118,,11.970588235294118,,1,1,1,1,1,0,0
13184,6th Ave & Geary Blvd,44,O'SHAUGHNESSY,3,005B95,FFFFFF,1,California St & 6th Ave@@@271,California St & 6th Ave@@@113,,05:46:00,24:40:00,12.176470588235293,,9.714285714285714,,1,1,1,1,1,1,1
13185,6th Ave & Geary Blvd,44,O'SHAUGHNESSY,3,005B95,FFFFFF,0,Hudson Ave & 3rd St@@@262,Hudson Ave & 3rd St@@@114,,06:00:00,24:04:00,12.0,,9.767441860465116,,1,1,1,1,1,1,1
13188,1697 7th Ave,36,TERESITA,3,005B95,FFFFFF,1,Laguna Honda Blvd/Forest Hill Sta@@@92,Laguna Honda Blvd/Forest Hill Sta@@@42,,09:05:36,22:57:46,30.0,,30.0,,1,1,1,1,1,1,1
13188,1697 7th Ave,43,MASONIC,3,005B95,FFFFFF,0,Munich St & Geneva Ave@@@200,Munich St & Geneva Ave@@@75,,05:32:40,24:24:05,20.57894736842105,,12.117647058823529,,1,1,1,1,1,1,1
13188,1697 7th Ave,44,O'SHAUGHNESSY,3,005B95,FFFFFF,0,Hudson Ave & 3rd St@@@262,Hudson Ave & 3rd St@@@113,,06:09:40,24:13:40,12.058823529411764,,9.80952380952381,,1,1,1,1,1,1,1
13189,1697 7th Ave,43,MASONIC,3,005B95,FFFFFF,1,Marina Blvd & Laguna St@@@199,Marina Blvd & Laguna St@@@77,,05:29:51,24:16:16,20.15,,11.911764705882353,,1,1,1,1,1,1,1
13189,1697 7th Ave,44,O'SHAUGHNESSY,3,005B95,FFFFFF,1,California St & 6th Ave@@@271,California St & 6th Ave@@@114,,05:35:16,24:30:16,12.058823529411764,,9.69767441860465,,1,1,1,1,1,1,1
13191,7th St & Brannan St,19,POLK,3,005B95,FFFFFF,1,Beach St & Polk St@@@169,Beach St & Polk St@@@70,,05:32:05,22:22:05,20.05,,15.037037037037036,,1,1,1,1,1,1,1
13192,7th St & Folsom St,19,POLK,3,005B95,FFFFFF,1,Beach St & Polk St@@@169,Beach St & Polk St@@@69,,05:34:02,22:24:02,20.05,,15.038461538461538,,1,1,1,1,1,1,1
13192,7th St & Folsom St,27,BRYANT,3,005B95,FFFFFF,1,Pacific Ave & Van Ness Ave@@@171,Pacific Ave & Van Ness Ave@@@72,,05:19:42,22:21:28,19.952380952380953,,15.11111111111111,,1,1,1,1,1,1,1
13193,7th St & Harrison St,19,POLK,3,005B95,FFFFFF,1,Beach St & Polk St@@@169,Beach St & Polk St@@@70,,05:33:25,22:23:25,20.05,,15.037037037037036,,1,1,1,1,1,1,1
13194,7th St & Howard St,19,POLK,3,005B95,FFFFFF,1,Beach St & Polk St@@@169,Beach St & Polk St@@@70,,05:34:37,22:24:37,20.05,,15.037037037037036,,1,1,1,1,1,1,1
13194,7th St & Howard St,27,BRYANT,3,005B95,FFFFFF,1,Pacific Ave & Van Ness Ave@@@171,Pacific Ave & Van Ness Ave@@@69,,05:20:20,22:22:10,19.95,,15.153846153846153,,1,1,1,1,1,1,1
13195,7th St & Mission St,19,POLK,3,005B95,FFFFFF,1,Beach St & Polk St@@@169,Beach St & Polk St@@@70,,05:35:23,22:25:23,20.05,,15.037037037037036,,1,1,1,1,1,1,1
13195,7th St & Mission St,27,BRYANT,3,005B95,FFFFFF,1,Pacific Ave & Van Ness Ave@@@171,Pacific Ave & Van Ness Ave@@@69,,05:21:12,22:23:07,19.95,,15.153846153846153,,1,1,1,1,1,1,1
13196,7th St & Market St,19,POLK,3,005B95,FFFFFF,1,Beach St & Polk St@@@169,Beach St & Polk St@@@70,,05:36:00,22:26:00,20.05,,15.037037037037036,,1,1,1,1,1,1,1
13201,8th Ave & Fulton St,44,O'SHAUGHNESSY,3,005B95,FFFFFF,1,California St & 6th Ave@@@271,California St & 6th Ave@@@114,,05:42:15,24:36:40,12.117647058823529,,9.720930232558139,,1,1,1,1,1,1,1
13202,8th Ave & Fulton St,44,O'SHAUGHNESSY,3,005B95,FFFFFF,0,Hudson Ave & 3rd St@@@262,Hudson Ave & 3rd St@@@115,,06:03:04,24:07:04,11.942857142857143,,9.785714285714286,,1,1,1,1,1,1,1
13203,8th St & Brannan St,19,POLK,3,005B95,FFFFFF,0,Donahue St & Innes Ave@@@169,Donahue St & Innes Ave@@@70,,05:23:00,22:24:00,20.2,,15.074074074074074,,1,1,1,1,1,1,1
13204,8th St & Bryant St,19,POLK,3,005B95,FFFFFF,0,Donahue St & Innes Ave@@@169,Donahue St & Innes Ave@@@69,,05:22:20,22:23:20,20.2,,15.076923076923077,,1,1,1,1,1,1,1
13205,8th St & Folsom St,19,POLK,3,005B95,FFFFFF,0,Donahue St & Innes Ave@@@169,Donahue St & Innes Ave@@@70,,05:21:12,22:22:12,20.2,,15.074074074074074,,1,1,1,1,1,1,1
13205,8th St & Folsom St,27,BRYANT,3,005B95,FFFFFF,0,24th St & Mission St@@@169,24th St & Mission St@@@70,,05:24:55,22:18:08,20.1,,14.925925925925926,,1,1,1,1,1,1,1
13206,8th St & Harrison St,19,POLK,3,005B95,FFFFFF,0,Donahue St & Innes Ave@@@169,Donahue St & Innes Ave@@@69,,05:21:48,22:22:48,20.2,,15.076923076923077,,1,1,1,1,1,1,1
13208,8th St & Mission St,19,POLK,3,005B95,FFFFFF,0,Donahue St & Innes Ave@@@169,Donahue St & Innes Ave@@@70,,05:20:00,22:21:00,20.2,,15.074074074074074,,1,1,1,1,1,1,1
13208,8th St & Mission St,27,BRYANT,3,005B95,FFFFFF,0,24th St & Mission St@@@169,24th St & Mission St@@@70,,05:23:38,22:16:43,20.15,,14.962962962962964,,1,1,1,1,1,1,1
13209,8th St & Market St,19,POLK,3,005B95,FFFFFF,0,Donahue St & Innes Ave@@@169,Donahue St & Innes Ave@@@68,,05:19:09,22:19:35,20.157894736842106,,15.074074074074074,,1,1,1,1,1,1,1
13209,8th St & Market St,27,BRYANT,3,005B95,FFFFFF,0,24th St & Mission St@@@169,24th St & Mission St@@@70,,05:23:00,22:16:00,20.1,,14.925925925925926,,1,1,1,1,1,1,1
13211,9th Ave & Irving St,44,O'SHAUGHNESSY,3,005B95,FFFFFF,1,California St & 6th Ave@@@271,California St & 6th Ave@@@113,,05:37:51,24:32:45,12.088235294117647,,9.738095238095237,,1,1,1,1,1,1,1
